acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.11,['Fela Kuti'],0.6679999999999999,998280,0.897,0,2nsQdjrZesTsFqVpYNBpUm,0.0543,5,0.123,-5.167000000000002,0,Opposite People,26,1977-01-01,0.177,117.973,0.904,1977
0.0177,['Fleetwood Mac'],0.34700000000000003,340533,0.889,0,5oupuREJgHix2Ka1Jm6GFF,0.0742,9,0.976,-7.252000000000002,1,The Chain - Live 1977,26,1977-02-04,0.0818,155.539,0.31,1977
0.782,['Raffi'],0.5720000000000001,66280,0.0379,0,5xKHWLaim1EWKC3Rn8lgLW,0.0,7,0.0886,-19.745,1,If I Had a Dinosaur,26,1977,0.0568,70.339,0.6629999999999999,1977
0.46,['Bad Company'],0.738,225307,0.7490000000000001,0,69uFrvupVeJRJDDraDEZBk,0.333,7,0.0801,-8.533999999999999,1,Man Needs Woman - Alternative Vocal & Guitar,29,1977-03-03,0.0303,134.049,0.974,1977
0.32299999999999995,['ABBA'],0.57,285400,0.565,0,6p1FxZfibk7Qf5Le5DLdBM,2.12e-06,10,0.7340000000000001,-8.907,1,Move On,29,1977,0.0246,97.34,0.812,1977
0.0015,['The Jam'],0.388,150627,0.825,1,1pXXriSh4lpOKFqsAWVdHe,3.94e-06,9,0.138,-10.555,1,The Modern World,39,1977-11-18,0.0557,159.744,0.853,1977
0.588,['Grateful Dead'],0.579,277760,0.487,0,4TWnNPTueIRGbZyyRf9XSo,0.311,4,0.242,-13.572,1,"Brown Eyed Women - Live at Tivoli Concert Hall, Denmark, April 14, 1972",27,1977-10-01,0.0365,106.717,0.7140000000000001,1977
0.0444,['Wire'],0.617,73280,0.825,0,6ZzgkNscFRe9PiryaeUVwo,2.5e-06,11,0.0398,-7.147,1,Start to Move - 2006 Remastered Version,33,1977-11-01,0.0591,103.225,0.952,1977
0.399,['Vicente Fernández'],0.438,171280,0.31,0,751tAAWf1Qd4DpXDzDATAr,0.0,7,0.35700000000000004,-10.418,1,Mi Ultimo Rezo,26,1977,0.0591,167.35299999999995,0.628,1977
0.89,['Townes Van Zandt'],0.482,270040,0.151,0,1vYY7pi267AR3t2rmAxMgv,0.000263,0,0.696,-20.296,1,Tecumseh Valley - Live,27,1977,0.0592,77.501,0.662,1977
0.732,"['Arne Domnérus', 'Georg Riedel', 'Bengt Hallberg', 'Lars Erstrand', 'Egil Johansen']",0.5920000000000001,497560,0.332,0,20QLmcD7Gc5AXuvN3jLr9u,0.66,5,0.7170000000000001,-15.609000000000002,1,Barbados,38,1977,0.0606,95.07,0.621,1977
0.187,['Kansas'],0.343,428333,0.667,0,3XKE0vmzbNmQ0wUqTlrNjx,0.0026100000000000003,7,0.18600000000000005,-5.759,0,Hopelessly Human,32,1977,0.0393,77.87,0.425,1977
0.0457,['The Marshall Tucker Band'],0.439,328307,0.696,0,3sQ7ofrJSZaqKjHLYp8jHC,0.0474,4,0.0743,-6.9110000000000005,0,Never Trust a Stranger,27,1977-01-01,0.0641,100.058,0.466,1977
0.0664,['Talking Heads'],0.5670000000000001,290800,0.52,0,50hhrjB7kkqdOLEy6jX0HR,0.0008550000000000001,2,0.105,-13.321,1,No Compassion,26,1977-09-16,0.0489,130.64,0.64,1977
0.821,['Heart'],0.506,171200,0.0631,0,7mwWCHcFu5g6xdfvrAROP3,0.0,0,0.0726,-22.244,1,Cry to Me,30,1977-05-14,0.035,122.899,0.406,1977
0.076,['The Runaways'],0.45,173227,0.871,0,2DwZAzU2SZmjmfEdWlT4tK,0.0974,9,0.172,-6.962999999999999,1,School Days,32,1977,0.0657,152.07299999999995,0.66,1977
0.314,['Kool & The Gang'],0.633,239573,0.823,0,50x1irgeizXACZHBVjOwaQ,0.0308,11,0.062,-11.982,0,Open Sesame,33,1977-11-15,0.0484,118.888,0.529,1977
0.8959999999999999,['Heart'],0.312,136293,0.274,0,2OtaCdWNz55UWAHX0QQBHj,0.743,9,0.125,-20.834,0,Sylvan Song,30,1977-05-14,0.0952,87.98700000000002,0.16,1977
0.785,"['Shakti', 'John McLaughlin']",0.306,202533,0.0461,0,4SVJkfw1Z69PHunArOJf8F,0.8220000000000001,4,0.11,-22.275,1,Peace Of Mind (with John McLaughlin),34,1977-10-24,0.0317,138.747,0.039,1977
0.00157,['Toulouse'],0.665,208907,0.589,0,6IXug2giB3TFzg0EjnO0aA,2.7399999999999995e-05,4,0.324,-12.079,1,C'est toujours à recommencer,27,1977,0.0313,109.982,0.713,1977
0.464,['Marino'],0.57,297215,0.514,0,0iTzZwgDTBqq4MUYDSRMVL,4.46e-05,9,0.193,-13.063,1,A Donde Vas,31,1977-01-15,0.19,112.517,0.684,1977
0.6509999999999999,['James Taylor'],0.494,180467,0.14,0,0riYVboaeTLyxByQccC80s,0.000361,5,0.109,-16.403,1,There We Are,29,1977,0.0332,131.722,0.0551,1977
0.46,['Jackson Browne'],0.499,221400,0.529,0,2wG0fOVwQ2lssnD3twxczs,0.0,5,0.19,-8.705,1,The Only Child,29,1977-08-30,0.0304,125.42,0.444,1977
0.85,['Townes Van Zandt'],0.607,177680,0.174,0,2xjN913VdutT9qiRCCPqye,2.46e-06,0,0.871,-19.433,1,Don't You Take It Too Bad - Live,28,1977,0.0546,118.201,0.5710000000000001,1977
0.064,['Space'],0.632,260267,0.624,0,5PklZKzuqiUrSxgQOs40t6,0.0744,9,0.0745,-7.046,1,Magic Fly,43,1977,0.0296,126.496,0.748,1977
0.481,['The Band'],0.493,189733,0.391,0,5dBUTGp7fWINhpuUY50cUM,0.000263,7,0.0843,-10.214,0,Georgia On My Mind - Remastered,30,1977,0.0254,102.559,0.158,1977
0.123,['The Runaways'],0.319,176147,0.918,0,6Wu9uWzszLFuCS6dUkVhnx,0.0872,10,0.894,-7.814,1,"I Wanna Be Where The Boys Are - Live In Tokyo Japan, 1977",31,1977,0.107,145.734,0.311,1977
0.564,['Elkie Brooks'],0.524,218480,0.242,0,6abvu3x6fUlOniPRF8WCII,0.0,0,0.233,-10.186,1,Pearl's A Singer,49,1977-01-01,0.0392,121.338,0.39,1977
0.0226,['Neil Young'],0.426,497120,0.8220000000000001,0,71040WC4MBFnSXvDSW2vo9,0.000754,9,0.295,-5.7639999999999985,0,Like a Hurricane - 2016 Remaster,35,1977-05-27,0.0373,113.871,0.575,1977
0.268,['Billy Joel'],0.462,268800,0.5710000000000001,0,0Z8G02M7ncN87m1DexCFC4,0.0,0,0.7120000000000001,-7.0820000000000025,1,"I've Loved These Days - Live at Carnegie Hall, New York, NY - June 1977",30,1977,0.029,80.045,0.158,1977
0.269,['Kraftwerk'],0.91,375320,0.954,0,14WXiFyHivuF9FmGD0c7Ot,0.449,0,0.0948,-6.75,0,Showroom Dummies - 2009 Remaster,37,1977,0.0598,125.119,0.926,1977
0.848,['John Denver'],0.27,289213,0.0757,0,1vZ3eSvCuJsLIk3XSHOOdC,0.000165,2,0.0782,-15.007,1,"My Sweet Lady - ""Greatest Hits"" Version",32,1977-03-01,0.0327,143.399,0.171,1977
8.39e-05,['The Congos'],0.851,227480,0.603,0,23NuHeq9pyqLVqqz0ZljB8,0.0,6,0.115,-8.436,1,La La Bam-Bam,33,1977,0.049,125.243,0.89,1977
0.0494,['Eddie Money'],0.601,292960,0.457,0,3SRJK3EYKfbcqLrMB6Px8B,0.00377,0,0.166,-13.81,1,Save A Little Room In Your Heart,27,1977,0.0295,123.336,0.484,1977
0.857,['Townes Van Zandt'],0.614,200813,0.274,0,4ev1k4E9LWtrHekGYoPKct,0.0,2,0.69,-16.840999999999998,1,To Live Is to Fly - Live,28,1977,0.315,77.931,0.519,1977
0.0744,['Talking Heads'],0.7509999999999999,188307,0.38,0,4mBytlVMXz6HVvaRi0XDgQ,1e-05,0,0.087,-16.257,1,Tentative Decisions,26,1977-09-16,0.0637,120.282,0.917,1977
0.0138,['Peter Frampton'],0.6609999999999999,234093,0.813,0,7gEcXNb1ma3CZfI8emLTiF,0.311,9,0.324,-6.898,1,"Signed, Sealed, Delivered I'm Yours",30,1977-05-28,0.0299,109.872,0.44,1977
0.0385,['Odyssey'],0.539,259733,0.921,0,0PVgef4kvggErf7OS2oktc,0.000102,1,0.655,-6.662000000000001,1,Native New Yorker,34,1977,0.138,109.787,0.69,1977
0.0757,['Smokie'],0.594,245107,0.75,0,1r9QBciQVM1BnW72cQUA4R,0.000244,2,0.0593,-7.216,1,Lay Back in the Arms of Someone,52,1977,0.0299,122.949,0.693,1977
0.392,['The Alan Parsons Project'],0.481,237160,0.46,0,1whzs6KKH2J9za3WNmDQUc,0.000226,0,0.47,-11.533,1,Day After Day (The Show Must Go On),35,1977-06-01,0.0293,111.119,0.339,1977
0.0893,['Fela Kuti'],0.7190000000000001,777653,0.679,0,2AiCYE5GlYpuMufC99doC2,0.529,10,0.117,-7.558,0,Mr. Follow Follow,26,1977-01-01,0.0626,91.395,0.5820000000000001,1977
0.276,['Bread'],0.6409999999999999,200733,0.392,0,4Sx0VuKXL6qSU73Hmc5YdR,6.17e-05,7,0.19,-13.294,1,Change of Heart,36,1977,0.0331,108.458,0.43,1977
0.623,['George Jones'],0.611,135667,0.607,0,4TDTJq8GNJVCrS4hEV4TR5,0.0,9,0.113,-13.701,1,The Race Is On,29,1977-01-01,0.0396,157.838,0.878,1977
0.983,"['Neil Young', 'Crazy Horse']",0.468,225920,0.146,0,6oav2a4SavrCtOtTeJOgTj,2.23e-06,7,0.133,-13.562,1,After the Gold Rush - 2017 Remaster,31,1977,0.0339,98.815,0.345,1977
0.124,['The Congos'],0.5760000000000001,234893,0.45,0,7LVssm8ZpyZhS87Bycccq0,1.15e-06,8,0.104,-15.42,1,Children Crying,32,1977,0.0357,140.192,0.938,1977
0.63,['João Gilberto'],0.521,259200,0.335,0,7gYM9I0k3OTAh2RHlspaxN,0.4920000000000001,4,0.126,-17.887999999999995,1,Triste,37,1977,0.0363,76.078,0.688,1977
0.246,['Blue Öyster Cult'],0.5539999999999999,192253,0.813,0,2oX1Mb2560PoRxHAVSpRAM,0.0,4,0.934,-7.727,0,Fireworks,31,1977,0.0347,128.756,0.792,1977
0.742,['Eric Clapton'],0.662,181747,0.446,0,3D9uJNV5I1kGShAQ5jRehm,0.084,4,0.099,-15.282,1,May You Never,32,1977-11-01,0.0304,130.744,0.8859999999999999,1977
0.0867,['James Taylor'],0.836,240133,0.852,0,4wOHhXGu3lhPnl5A4cZgeK,0.0,11,0.0422,-6.062,1,(I've Got To) Stop Thinkin' 'Bout That,29,1977,0.033,119.208,0.87,1977
0.29100000000000004,['Vicente Fernández'],0.402,175733,0.35600000000000004,0,6Bov0zcM0pyb2ntKJrQM73,0.0,5,0.245,-10.177,1,El Adios A La Vida,26,1977,0.0618,176.735,0.7140000000000001,1977
0.889,['Fleetwood Mac'],0.34600000000000003,59893,0.0768,0,1ZqWeLH3eZ9BhJJsA25wEd,0.00139,9,0.0844,-23.495,0,Mic the Screecher - Jam Sessions; 2004 Remaster,31,1977-02-04,0.0565,87.475,0.231,1977
0.0656,['Lynyrd Skynyrd'],0.602,243800,0.638,0,2j25bmak0J9Vf6cHPHE6pQ,0.02,7,0.11,-10.734000000000002,1,Jacksonville Kid - Street Survivors Outtake,28,1977-10-17,0.0309,129.656,0.926,1977
0.0967,['Kansas'],0.325,390027,0.5539999999999999,0,3F8I3E6JTdyBnhSLustaGS,0.0763,5,0.321,-7.127999999999999,1,Closet Chronicles,30,1977,0.035,82.794,0.433,1977
0.000633,['Donna Summer'],0.7879999999999999,266067,0.857,0,5YB4uKCA5DR01nVeWXCOfv,0.0884,10,0.214,-13.538,1,Love's Unkind,41,1977-01-01,0.0322,126.726,0.93,1977
0.0534,['Cheap Trick'],0.642,286867,0.5760000000000001,0,1nNfE3jM6ygHpizMMNc7p0,0.0393,5,0.11,-9.378,1,Mandocello,29,1977-02,0.0352,100.408,0.55,1977
0.812,['Buffalo Springfield'],0.5579999999999999,139347,0.29,0,2ihrzjkisJGNcaulKO8Bgq,0.199,7,0.168,-17.075,1,I Am a Child - 2017 Remaster,30,1977,0.123,172.261,0.85,1977
0.0048200000000000005,['Judas Priest'],0.386,287973,0.847,0,2ze3FsjHLwoT18zzAP6SMM,1.15e-06,6,0.0509,-4.487,0,Starbreaker,33,1977-11-15,0.0965,142.73,0.765,1977
0.515,['ABBA'],0.382,274933,0.244,0,4Dmr0pWEDkXmdShYNFBWut,8.18e-05,0,0.113,-11.218,1,I Wonder (Departure),28,1977,0.0283,134.97799999999998,0.217,1977
0.89,['David Bowie'],0.257,274560,0.338,0,5ZOitdISR9foFR6QrcZFCa,0.8640000000000001,5,0.196,-14.569,1,Neuköln - 2017 Remaster,36,1977,0.0396,130.653,0.0393,1977
0.142,['Iggy Pop'],0.394,415842,0.499,0,71PBcyiD7v41DW2cwxD8uk,0.000124,2,0.118,-6.653,0,Turn Blue,35,1977-08-29,0.0332,127.829,0.275,1977
0.0412,['Prince'],0.624,301533,0.736,0,0LncTjpmLHn86PYGmWAoVf,0.0847,1,0.0466,-12.582,0,I'm Yours,31,1978-04-07,0.0928,98.711,0.4370000000000001,1978
0.705,['Ramon Ayala Y Sus Bravos Del Norte'],0.7909999999999999,205507,0.518,0,0jQpWlkLUf7YV8Mx3Y3zJk,0.000213,9,0.244,-7.0310000000000015,1,Que Me Lleve El Diablo,26,1978,0.0733,110.872,0.705,1978
0.475,['The Rutles'],0.344,158773,0.764,0,1oViJdfnwj5Wps48nABybH,0.00624,7,0.34700000000000003,-6.747000000000001,1,Cheese and Onions - 2006 Remaster,33,1978,0.03,141.25799999999995,0.471,1978
0.272,['Julio Iglesias'],0.4370000000000001,172707,0.221,0,2PSotAVp5KY6HBEhlRzwvV,0.0,0,0.249,-16.01,1,Rio Rebelde,37,1978,0.0344,96.518,0.535,1978
0.00391,['Elvis Costello & The Attractions'],0.544,159213,0.916,0,2iICM2WTVmKasZWpMItYdn,0.00105,4,0.246,-4.8180000000000005,1,Lip Service,31,1978-01-01,0.0315,150.547,0.903,1978
0.7490000000000001,['Celia Cruz'],0.537,146893,0.366,0,33AAoOl6DIWwO2ll2bxpBq,0.0,7,0.35100000000000003,-8.264,1,Cuando Estoy Contigo,35,1978-12-31,0.0403,99.305,0.619,1978
0.457,['DEVO'],0.722,269507,0.624,0,3bQvduDDmDJ6IUjAlqk9mn,0.7070000000000001,7,0.132,-14.79,1,S.I.B. - Swelling Itching Brain,28,1978,0.0478,92.187,0.5,1978
0.09,['Grateful Dead'],0.862,123449,0.626,0,3uvEuGqJn5lnUO57Ebo0B6,0.845,0,0.115,-17.358,1,Serengetti - 2013 Remaster,27,1978,0.091,92.819,0.957,1978
0.21600000000000005,['Bob Marley & The Wailers'],0.523,226093,0.662,0,4e0O6vZp48TLLkg0oPmDjR,0.000552,9,0.823,-11.168,0,Them Belly Full - Live At Ahoy Hallen/1978,33,1978-03-23,0.42,71.085,0.715,1978
0.217,['Bob Marley & The Wailers'],0.62,245867,0.517,0,5HBbiKzu4nQFtvGLok5dNI,0.00915,0,0.6409999999999999,-10.019,1,The Heathen - Live At Ahoy Hallen/1978,33,1978-03-23,0.0917,135.739,0.486,1978
0.119,['Queen'],0.833,208827,0.616,0,5OwtHpyNpt5bo9OvTuIvZt,0.008620000000000001,0,0.0657,-6.846,1,Fun It - Remastered 2011,27,1978-11-10,0.29600000000000004,113.877,0.835,1978
0.112,['Grateful Dead'],0.636,288853,0.733,0,5g4ACiiCxB5eaSCZPxks7b,0.0275,0,0.162,-7.7810000000000015,1,Good Lovin',27,1978,0.0389,79.631,0.927,1978
0.527,['Juan Gabriel'],0.453,217240,0.466,0,5z6BtJ1n9sWzxKnJTAPOzX,0.0,4,0.0894,-11.662,1,Aunque Te Enamores,36,1978-01-26,0.0288,81.236,0.619,1978
0.0423,['Poco'],0.648,214133,0.391,0,5zcUeg2LzUC9Z6JyyO1bzn,1.23e-05,11,0.0278,-15.719,1,Barbados,29,1978-01-01,0.0257,94.906,0.911,1978
0.0431,['Elton John'],0.718,196427,0.6829999999999999,0,7fOCk5J3V7rC914y1seAvs,0.0,1,0.0889,-9.685,1,Part Time Love,38,1978-10-01,0.0378,137.893,0.835,1978
0.0225,['Bob Marley & The Wailers'],0.654,354907,0.875,0,00YKnSzFJyRyz6owkYtId8,0.123,11,0.969,-6.683,0,"Jammin' - Live At The Pavillon De Paris, 1977",35,1978-01-01,0.0942,128.934,0.597,1978
0.368,['Queen'],0.52,148867,0.34700000000000003,0,11xsNaZtCXrpfTvsBfvmq5,1.94e-06,2,0.204,-12.639,1,In Only Seven Days,27,1978-11-10,0.0323,115.234,0.519,1978
0.298,['Teddy Pendergrass'],0.833,303827,0.7490000000000001,0,2OH7gEuDmtdlUce6y0u7EP,0.0033200000000000005,7,0.242,-8.892000000000003,0,Only You,30,1978-06-02,0.0804,120.866,0.722,1978
0.0122,['REO Speedwagon'],0.398,297827,0.96,0,5D0Vi4OEFEn2WPcOGuOPJD,1e-05,0,0.368,-4.553,1,Say You Love Me or Say Goodnight,28,1978-03-16,0.0493,146.852,0.7240000000000001,1978
1.28e-05,['Public Image Ltd.'],0.277,181320,0.784,0,138VlAnAb956kXRiSQCy7Z,0.0321,4,0.706,-9.38,1,Public Image,27,1978,0.0484,155.139,0.611,1978
0.000999,['AC/DC'],0.512,221053,0.976,0,3zVf2mdjHI2dCAVMyCGOKr,0.7859999999999999,2,0.8029999999999999,-2.948,1,"Rock 'N' Roll Damnation - Live at the Apollo Theatre, Glasgow, Scotland - April 1978",37,1978-10-13,0.0695,132.84799999999998,0.147,1978
0.413,['Kate Bush'],0.481,268933,0.399,0,4hRdaL1ZSGvPJNQezb0ejL,0.151,1,0.117,-10.813,1,Wuthering Heights - 2018 Remaster,37,1978-02-17,0.0306,124.646,0.544,1978
0.0983,['Culture'],0.723,289160,0.5579999999999999,0,5lhVKsISwgeqxpsy5mwiGY,0.000209,6,0.24,-10.871,1,Stop The Fussing And Fighting - 2000 Digital Remaster,34,1978,0.224,84.166,0.639,1978
0.7809999999999999,['Ramon Ayala Y Sus Bravos Del Norte'],0.768,187746,0.446,0,7cmNsr6SQqrLYp6kX0MYqE,0.0,7,0.063,-5.985,1,Corrido De Las Once Tumbas,26,1978,0.0447,92.067,0.775,1978
0.235,['Talking Heads'],0.7020000000000001,211267,0.498,0,2FiIUkT9U0JqPxnVp8ufVT,0.0409,9,0.11,-13.822,0,With Our Love,26,1978-07-14,0.0342,127.129,0.8859999999999999,1978
0.604,['Paloma San Basilio'],0.606,231080,0.594,0,2vjWHYTSoQcsPiNkTmimf4,4.51e-06,11,0.345,-4.758,1,Luna de miel (Honey Moon Song),26,1978,0.0361,133.378,0.645,1978
0.0132,['Sylvester'],0.773,352107,0.722,0,69nzUjtJvdTpaPtsjfWv7h,0.512,3,0.0562,-13.633,1,Dance (Disco Heat),35,1978,0.0343,133.571,0.961,1978
0.361,['Vicente Fernández'],0.358,212600,0.521,0,0R9vM2P3KG4QiYnAtHp28B,0.0,7,0.335,-5.92,1,Los Dos Compadres,34,1978,0.0427,185.683,0.836,1978
0.0192,"['Chaka Khan', 'Lew Hahn']",0.64,203760,0.741,0,0hlp160SnsYmXQyPn7vOEa,4e-05,7,0.0793,-8.792,1,I Was Made to Love Him,33,1978-10-13,0.0351,99.333,0.75,1978
0.736,['Ismael Rivera'],0.621,433440,0.608,0,10XbsDWf827mAPUrzQJIrG,3.48e-05,9,0.203,-5.289,0,Las Caras Lindas,34,1978-01-01,0.0467,90.884,0.81,1978
0.478,['Marvin Gaye'],0.698,377467,0.57,0,2IdS2N8pRTne8tgMOFoUqB,0.0,5,0.0769,-11.532,0,"When Did You Stop Loving Me, When Did I Stop Loving You",27,1978-12-15,0.0553,109.927,0.58,1978
0.486,['Queen'],0.6,180640,0.743,0,2LuvP4ZdcuibKyOJm2sV9E,5.12e-06,7,0.0665,-8.937000000000003,1,Mustapha,27,1978-11-10,0.16,153.04,0.595,1978
0.000371,['Queen'],0.4370000000000001,255427,0.648,0,45y7ecKm86mo0qZlxiAMrF,0.00172,2,0.205,-10.163,1,If You Can't Beat Them,27,1978-11-10,0.0545,140.38299999999998,0.677,1978
0.706,"['Jim Morrison', 'The Doors']",0.655,61627,0.188,0,5BHRLSV5HcT4OcMN387Avz,0.0,6,0.218,-26.753,1,To Come of Age,34,1978,0.925,65.529,0.223,1978
0.06,['Peter Gabriel'],0.442,335520,0.645,0,6QjS5HKFX2S5mUtdMaOF7s,1.39e-06,4,0.0789,-8.419,1,On The Air,26,1978-06-02,0.0455,140.934,0.35200000000000004,1978
0.00191,['Buzzcocks'],0.265,146893,0.82,0,7cZtsWVdq8Df9NXh8DDHKm,0.0265,10,0.157,-7.067,0,Fast Cars - 1996 Remastered Version,35,1978,0.053,93.229,0.479,1978
0.0303,['Journey'],0.11,159227,0.845,0,0hogsHMa0ghYTF5Rp0Edos,1.82e-06,2,0.104,-8.152000000000001,1,Can Do,27,1978,0.08800000000000001,195.554,0.4270000000000001,1978
0.61,['Gerry Rafferty'],0.493,358653,0.165,0,1Z6bXpyVTGTESUbE4oZn6q,0.000233,0,0.08800000000000001,-15.231,1,Stealin' Time,34,1978,0.0335,79.60300000000002,0.102,1978
0.86,['Marc Jordan'],0.908,191947,0.371,0,23TcFJ0XSv7jugzpucHNW7,0.102,4,0.102,-14.792,1,Marina Del Rey,32,1978,0.0562,111.775,0.7609999999999999,1978
0.246,['Lijadu Sisters'],0.657,398373,0.534,0,2yus8S3BbDKEbz2WSFj4sU,0.00122,0,0.12,-10.291,1,Sunshine,26,1978-01-01,0.0423,105.614,0.75,1978
0.0122,['Camel'],0.195,440000,0.607,0,3qEKk7UlpfPPMyfouHhgi6,0.0133,3,0.28,-8.519,1,Echoes,30,1978,0.0312,153.764,0.494,1978
0.4270000000000001,['Marvin Gaye'],0.7809999999999999,498733,0.599,0,6X6NFe1YgFCXPiMozNSPzL,0.000189,7,0.0733,-12.666,1,A Funky Space Reincarnation,27,1978-12-15,0.0705,96.069,0.843,1978
0.361,['Albert Collins'],0.606,188840,0.754,0,7z3wUQAFexFWpUaKZDktZr,0.7070000000000001,0,0.16399999999999998,-5.729,1,Ice Pick,32,1978,0.0309,94.529,0.613,1978
0.0391,['DEVO'],0.56,185027,0.732,0,1lcy699yytg7c50hUfM5A8,0.226,5,0.392,-14.459,1,Shrivel-Up,28,1978,0.0663,159.955,0.472,1978
0.493,['Angela Bofill'],0.502,263307,0.802,0,1oJJ17BXBytDzqaNrVDqrX,0.011,1,0.0519,-7.749,1,The Only Thing I Could Wish For,33,1978-01-01,0.0537,90.895,0.8909999999999999,1978
0.132,['Bob Marley & The Wailers'],0.384,268827,0.78,0,2Lh3L2w4CtvMqWHdpORGpC,5.64e-06,2,0.41,-9.767,1,I Shot The Sheriff - Live At Ahoy Hallen/1978,32,1978-03-23,0.206,164.268,0.7120000000000001,1978
0.212,['Elvis Costello & The Attractions'],0.473,163640,0.521,0,3ryVLYJeFNIfCdEWMgY9gQ,4.08e-05,5,0.0749,-8.046,1,Little Triggers,31,1978-01-01,0.0489,156.263,0.233,1978
0.49,['The Doobie Brothers'],0.743,162560,0.355,0,4oKYwZud5u91p9RPtG2jzp,0.0,2,0.0389,-16.742,1,Sweet Feelin',30,1978,0.0378,110.005,0.95,1978
0.0696,"['The Blues Brothers', 'Joe Gastwirt']",0.614,158973,0.875,0,7fg2dDt8HYJgEIJF3LEjep,0.0114,6,0.787,-7.1110000000000015,0,(I Got Everything I Need) Almost - Live,32,1978-11-01,0.0652,130.72799999999998,0.802,1978
0.0052,['Judas Priest'],0.522,328400,0.807,0,0FO6ryfz00BYNNiJ2ByFIA,0.000129,9,0.508,-6.0520000000000005,1,Saints in Hell,32,1978-10-27,0.0381,96.798,0.544,1978
0.0324,['Talking Heads'],0.406,215640,0.4370000000000001,0,0TESnUvaEm6IXp38352XZG,0.0931,9,0.0945,-14.531,1,Artists Only,26,1978-07-14,0.0317,131.481,0.489,1978
0.0399,['Elvis Costello & The Attractions'],0.403,143120,0.8759999999999999,0,0qLBNW2vWF59bniHTj1UK8,3.05e-05,7,0.0533,-6.0070000000000014,1,You Belong To Me,31,1978-01-01,0.0487,172.072,0.715,1978
0.187,['Neil Young'],0.603,293347,0.28800000000000003,0,3OOLtggkjr99auje5eT2c0,4.15e-05,2,0.125,-15.647,1,Already One - 2016 Remaster,33,1978-10-04,0.0258,103.803,0.507,1978
0.899,['Ramon Ayala Y Sus Bravos Del Norte'],0.457,209360,0.524,0,42jA85G3bvtOAgI06vVC3N,3.16e-05,5,0.217,-7.395,1,Cuatro Carreras,26,1978,0.0734,189.24,0.912,1978
0.624,"['Jim Morrison', 'The Doors']",0.438,77907,0.174,0,4MUwsIjjmv4q5gy70v7lma,0.00105,9,0.113,-21.039,1,Hour for Magic,34,1978,0.059,115.089,0.221,1978
0.973,['Gerry Rafferty'],0.363,397973,0.14,0,0iMX77CpVx0rWWcXrmXkNl,0.000464,7,0.136,-15.783,1,Whatever's Written in Your Heart,35,1978,0.0333,114.127,0.13,1978
0.531,['Mabel King'],0.7490000000000001,183800,0.985,0,0ymZebSCZoPaSNcoush2L6,0.0492,10,0.301,-4.646,1,Don't Nobody Bring Me No Bad News,28,1978-01-01,0.08800000000000001,120.083,0.541,1978
0.0142,['Journey'],0.477,265267,0.938,0,1cH6pBVYiqIt5gevBRPPXZ,0.000216,7,0.7559999999999999,-5.296,1,Stone in Love - GH 2 Version,27,1978,0.133,119.158,0.449,1978
0.0917,['DEVO'],0.711,217933,0.443,0,2Hbad5lRjdQBvKRahhFTsw,0.0444,9,0.0826,-12.866,1,Secret Agent Man,28,1978,0.067,150.77,0.743,1978
0.0361,['Rachel Sweet'],0.718,170600,0.362,0,3sn7rUTrSl6kbxYyBGopWr,0.000119,9,0.084,-12.981,1,It's So Different Here,34,1978-10-06,0.311,89.412,0.664,1978
0.17600000000000002,['Burton Cummings'],0.596,274599,0.56,0,4KxzOViQQbZpPa7WukYiIx,0.0,10,0.095,-10.23,1,Break It To Them Gently,40,1978,0.0297,135.355,0.526,1978
0.573,['Steve Martin'],0.513,219840,0.772,0,4fdoPPOFjPmnjMWkZswHYQ,0.0,9,0.8540000000000001,-11.598,1,King Tut,27,1978-06-01,0.489,123.184,0.6890000000000001,1978
0.28800000000000003,['Ken Stewart'],0.569,238263,0.648,0,2WY8vqtKuxeM4WkqZBGoq5,1.2e-06,2,0.201,-11.162,0,Do You Think I'm Sexy?,39,1978-04-07,0.0772,116.478,0.6920000000000001,1978
0.742,['Nina Simone'],0.303,238333,0.0999,0,49yleYpPMxCOOnltxhImlN,0.0014,11,0.126,-17.637,1,Everything Must Change,36,1978,0.033,72.967,0.087,1978
0.652,['The Doobie Brothers'],0.764,208600,0.442,0,4b3rEBPsk3d74ry2B7sBb9,0.00286,7,0.0692,-17.311,1,You Never Change,29,1978,0.0565,140.66899999999998,0.884,1978
0.0655,['Bob Marley & The Wailers'],0.49,313987,0.618,0,1ppi1KAa03Ex3RnN59Ldkn,0.000769,6,0.379,-12.235,0,Rebel Music - Live At Ahoy Hallen/1978,32,1978-03-23,0.29,168.486,0.687,1978
0.00578,"[""Manfred Mann's Earth Band""]",0.379,389200,0.7809999999999999,0,2RUQPfpb1hJCkMsndlB7iG,0.003,0,0.0668,-11.918,1,Mighty Quinn,28,1978,0.0424,100.405,0.523,1978
0.0159,['Hugh Mundell'],0.759,148427,0.402,0,3LEre9p18tm6orlPSupVgD,1.3800000000000007e-05,8,0.13,-11.008,1,Africa Must Be Free By 1983,36,1978-07-01,0.235,75.071,0.632,1978
